date,sleep_duration,steps,active_energy,exercise_time,stand_hours,sleep_onset,wake_time,awake_count,awake_duration,longest_awake_duration,first_morning_awake_time
2026-03-15,7.291111111111111,25670.0,665.2429999999963,83.0,14.0,25.583333333333332,32.335,3.0,9.016666666666666,6.016666666666667,29.02388888888889
2026-03-16,6.589166666666667,27906.0,541.9840000000004,56.0,16.0,25.316666666666663,31.712777777777777,7.0,12.55,5.016666666666667,30.826666666666668
2026-03-17,6.1705555555555565,16937.0,428.8299999999981,42.0,12.0,25.516666666666666,31.753055555555555,3.0,4.55,2.0166666666666666,NA
2026-03-18,6.153333333333333,17406.0,415.4179999999999,37.0,11.0,25.883333333333333,31.473333333333333,3.0,7.533333333333333,3.0,30.219166666666663
2026-03-19,5.459722222222222,29562.0,599.0080000000021,49.0,16.0,26.03333333333333,31.674166666666668,3.0,11.533333333333331,10.533333333333331,29.968611111111112
2026-03-20,5.434999999999999,18156.0,632.9459999999992,83.0,13.0,25.366666666666667,32.08083333333333,1.0,1.0,1.0,NA
2026-03-21,6.68888888888889,35256.0,629.7620000000001,70.0,15.0,25.633333333333333,32.96944444444445,9.0,16.566666666666666,7.533333333333333,29.357222222222223
2026-03-22,7.0569444444444445,14766.0,481.7430000000014,74.0,12.0,25.516666666666666,33.155833333333334,2.0,9.533333333333331,7.533333333333333,29.895
2026-03-23,7.466388888888889,9435.0,320.67699999999763,27.0,15.0,25.866666666666667,32.805277777777775,1.0,2.0166666666666666,2.0166666666666666,31.4675
2026-03-24,6.889444444444445,13093.0,380.1539999999997,31.0,13.0,26.166666666666668,32.3275,2.0,3.0,2.0,31.17361111111111
2026-03-25,6.095833333333333,12719.0,386.99999999999744,32.0,14.0,25.71666666666667,32.455,4.0,11.533333333333331,4.516666666666667,30.038333333333338
2026-03-26,6.538611111111111,17359.0,424.6419999999956,53.0,12.0,25.21666666666667,32.468333333333334,1.0,1.5,1.5,29.215833333333332
2026-03-27,7.215833333333333,15894.0,614.581999999999,96.0,13.0,25.833333333333332,33.49805555555555,2.0,1.5166666666666666,1.0,NA
2026-03-28,7.633888888888889,26394.0,460.7169999999989,43.0,12.0,25.816666666666663,32.1875,3.0,3.5166666666666666,2.0,30.155833333333337
2026-03-29,6.295833333333334,22822.0,458.7239999999978,48.0,12.0,25.65,32.712777777777774,2.0,11.533333333333331,10.533333333333331,30.363055555555555
2026-03-30,6.864722222222223,22309.0,434.1820000000011,42.0,13.0,25.766666666666666,32.140277777777776,2.0,2.0166666666666666,1.5166666666666666,31.788888888888888
2026-03-31,6.3294444444444435,15268.0,384.388,29.0,13.0,25.35,33.13583333333333,4.0,8.533333333333333,4.516666666666667,31.011944444444445
2026-04-01,7.633888888888888,18275.0,396.7729999999998,35.0,14.0,26.03333333333333,32.60055555555556,4.0,30.116666666666667,21.066666666666663,31.112222222222226
2026-04-02,6.061666666666667,16453.0,420.8719999999997,45.0,12.0,25.53333333333333,32.82055555555556,3.0,19.566666666666663,17.55,29.559444444444445
2026-04-03,6.948333333333333,22958.0,739.1019999999982,116.0,14.0,26.21666666666667,33.05972222222222,4.0,8.033333333333333,3.5,31.06972222222222
2026-04-04,6.697222222222223,21453.0,462.0329999999982,49.0,13.0,25.95,32.335,4.0,5.016666666666667,2.5166666666666666,31.365277777777777
2026-04-05,6.2875,30583.0,547.5659999999978,52.0,14.0,26.116666666666667,32.78583333333333,1.0,4.516666666666667,4.516666666666667,32.317499999999995
2026-04-06,6.5888888888888895,23281.0,475.3730000000004,52.0,15.0,25.983333333333334,32.765277777777776,3.0,11.066666666666666,7.033333333333333,31.27694444444445
2026-04-07,6.596666666666666,9476.0,336.0799999999982,23.0,14.0,25.383333333333333,32.130833333333335,6.0,18.549999999999997,12.033333333333331,31.988611111111112
2026-04-08,6.438333333333333,18840.0,468.6899999999988,37.0,15.0,24.366666666666667,32.396388888888886,16.0,129.91666666666669,66.21666666666667,29.068333333333335
2026-04-09,5.861944444444443,19389.0,461.7769999999989,33.0,12.0,26.2,32.41388888888889,6.0,13.55,5.016666666666667,29.253333333333337
2026-04-10,5.978333333333333,22772.0,505.59999999999854,56.0,15.0,26.3,32.018055555555556,1.0,0.5,0.5,29.384444444444444
2026-04-11,5.7025,27832.0,546.4569999999983,60.0,13.0,25.75,33.32416666666667,4.0,21.566666666666663,17.566666666666666,31.217222222222222
2026-04-12,7.199166666666667,18307.0,443.5530000000003,27.0,14.0,25.683333333333337,32.751666666666665,6.0,8.066666666666666,2.5,29.365277777777777
2026-04-13,6.922777777777779,10502.0,370.0939999999969,27.0,14.0,25.633333333333333,32.965833333333336,4.0,16.55,12.533333333333331,29.044444444444444
2026-04-14,7.048611111111112,11096.0,335.7799999999993,33.0,12.0,25.75,33.231944444444444,3.0,7.016666666666667,4.016666666666667,30.59805555555555
2026-04-15,7.358333333333333,15392.0,387.37499999999943,35.0,12.0,25.933333333333337,32.230555555555554,3.0,7.516666666666667,3.5,31.963055555555556
2026-04-16,6.170555555555556,13209.0,390.5829999999992,28.0,15.0,25.816666666666663,32.784166666666664,1.0,3.0166666666666666,3.0166666666666666,30.225555555555555
2026-04-17,6.906388888888889,14904.0,403.6879999999973,27.0,13.0,26.266666666666666,33.21472222222222,3.0,2.5,1.5,31.793333333333333
2026-04-18,6.89,23136.0,490.4959999999989,43.0,13.0,26.35,33.030277777777776,6.0,9.516666666666666,4.016666666666667,29.008333333333333
2026-04-19,6.513888888888888,32131.0,581.351999999999,51.0,16.0,26.46666666666667,33.24583333333333,1.0,1.5,1.5,32.51027777777778
2026-04-20,6.739444444444444,22788.0,466.5129999999993,55.0,10.0,25.8,32.985,3.0,4.533333333333333,2.5,29.389722222222225
2026-04-21,7.0986111111111105,9580.0,300.41699999999713,28.0,10.0,25.916666666666668,32.18222222222222,3.0,4.516666666666667,2.5,NA
2026-04-22,6.187222222222222,24641.0,512.553999999999,49.0,15.0,25.8,32.99305555555556,1.0,5.516666666666667,5.516666666666667,30.33416666666667
2026-04-23,7.098888888888889,15604.0,410.15799999999746,36.0,15.0,26.2,31.789444444444445,2.0,4.016666666666667,2.5166666666666666,NA
2026-04-24,5.509999999999999,21315.0,496.96,37.0,14.0,26.95,34.07944444444445,6.0,10.566666666666666,3.0166666666666666,30.09111111111111
2026-04-25,6.9477777777777785,24345.0,496.5489999999941,60.0,13.0,25.1,33.36055555555556,6.0,8.05,3.0,29.037777777777777
2026-04-26,8.110277777777778,22483.0,462.64299999999696,37.0,12.0,26.633333333333333,32.77333333333333,4.0,8.55,3.5166666666666666,30.122777777777777
2026-04-27,5.986388888888889,8160.0,293.4400000000001,3.0,12.0,25.78333333333333,33.018055555555556,3.0,4.533333333333333,2.5,NA
2026-04-28,7.14861111111111,16819.0,401.81299999999715,37.0,11.0,25.983333333333334,33.100833333333334,7.0,32.11666666666667,10.55,32.10583333333334
2026-04-29,6.571944444444444,14704.0,367.6830000000001,12.0,14.0,25.53333333333333,34.14,3.0,12.55,10.533333333333331,30.210277777777776
2026-04-30,8.386388888888888,22398.0,471.2180000000001,40.0,13.0,25.933333333333337,33.44166666666666,2.0,5.016666666666667,4.016666666666667,32.13722222222222
2026-05-01,7.41638888888889,33288.0,581.7860000000006,37.0,13.0,26.133333333333333,32.80916666666667,5.0,27.1,20.066666666666663,29.681944444444444
2026-05-02,6.220833333333332,18626.0,410.8819999999971,47.0,17.0,25.983333333333334,32.817499999999995,4.0,13.05,9.016666666666667,29.8325
2026-05-03,6.605555555555556,20082.0,445.8459999999992,47.0,14.0,27.483333333333334,33.057500000000005,3.0,19.066666666666663,13.05,30.21472222222222
2026-05-04,5.2425,18483.0,454.84399999999886,39.0,12.0,25.866666666666667,33.56611111111111,4.0,5.0,2.0,31.2
2026-05-05,7.600555555555554,23855.0,423.2749999999995,28.0,12.0,27.183333333333337,33.803333333333335,2.0,2.0166666666666666,1.5166666666666666,30.24972222222222
2026-05-06,6.571944444444446,20733.0,427.33999999999656,43.0,11.0,26.03333333333333,33.12972222222222,4.0,3.0166666666666666,1.5,29.024166666666662
2026-05-07,7.040277777777779,16220.0,376.63999999999726,44.0,11.0,26.183333333333337,32.52111111111111,3.0,5.016666666666667,2.5166666666666666,29.36888888888889
2026-05-08,6.245833333333333,21057.0,463.1809999999979,63.0,12.0,26.766666666666666,34.43527777777778,2.0,2.0,1.0,33.08916666666667
2026-05-09,7.625555555555556,13958.0,352.4889999999939,28.0,13.0,28.71666666666667,33.55916666666667,0.0,0.0,0.0,NA
2026-05-10,4.841111111111111,22639.0,433.81000000000006,47.0,12.0,26.383333333333333,32.73888888888889,2.0,2.5166666666666666,1.5166666666666666,29.3275
2026-05-11,6.312777777777779,16164.0,398.94899999999984,39.0,11.0,25.916666666666668,32.96,1.0,5.016666666666667,5.016666666666667,31.329444444444444
2026-05-12,6.956944444444445,14223.0,373.17199999999735,33.0,12.0,26.266666666666666,32.79416666666667,2.0,10.016666666666666,7.516666666666667,30.82111111111111
2026-05-13,6.34638888888889,15197.0,391.68999999999386,31.0,12.0,26.3,33.028055555555554,2.0,10.533333333333331,10.033333333333331,29.131666666666668
2026-05-14,6.546944444444444,17853.0,417.8769999999952,40.0,14.0,26.6,32.61361111111111,1.0,1.0,1.0,31.836111111111112
2026-05-15,5.986944444444443,20432.0,456.7820000000004,36.0,10.0,26.5,33.185,1.0,7.033333333333333,7.033333333333333,30.71
2026-05-16,6.555,20821.0,449.8539999999969,43.0,11.0,26.416666666666668,32.58138888888889,2.0,4.0,3.0,32.464444444444446
2026-05-17,6.0875,17582.0,390.6729999999979,24.0,13.0,25.6,32.21666666666667,0.0,0.0,0.0,NA
2026-05-18,6.605555555555556,12565.0,343.8300000000009,19.0,11.0,26.166666666666668,33.08083333333333,2.0,1.5,1.0,NA
2026-05-19,6.873055555555556,9330.0,286.76099999999974,27.0,11.0,26.4,32.25833333333333,1.0,1.0,1.0,NA
2026-05-20,5.83638888888889,21678.0,470.3799999999989,42.0,14.0,26.066666666666663,32.445277777777775,1.0,1.0,1.0,NA
2026-05-21,6.34638888888889,17357.0,429.29999999999905,35.0,14.0,25.883333333333333,32.18777777777778,4.0,9.516666666666666,7.016666666666667,29.98055555555555
2026-05-22,6.145833333333333,18720.0,504.5700000000008,49.0,12.0,26.35,31.96444444444445,1.0,0.5,0.5,29.355833333333333
2026-05-23,5.602222222222222,29115.0,555.1099999999985,47.0,16.0,26.2,33.0075,1.0,6.016666666666667,6.016666666666667,30.29
2026-05-24,6.6975,25189.0,504.6029999999999,51.0,15.0,25.96666666666667,32.625,2.0,11.55,11.033333333333331,30.944444444444443
2026-05-25,6.463055555555556,21557.0,447.9889999999967,40.0,13.0,25.733333333333334,32.84527777777778,1.0,4.516666666666667,4.516666666666667,NA
2026-05-26,7.031944444444444,21975.0,469.3929999999953,62.0,15.0,25.6,32.90416666666667,3.0,11.066666666666666,8.033333333333333,31.59138888888889
2026-05-27,7.115000000000002,16203.0,396.9650000000002,42.0,12.0,26.35,32.93277777777778,4.0,15.566666666666666,8.033333333333333,31.97138888888889
2026-05-28,6.3125,22257.0,466.5869999999959,45.0,13.0,26.28333333333333,31.08388888888889,3.0,3.0166666666666666,1.5,29.28611111111111
2026-05-29,4.7491666666666665,16780.0,483.8999999999886,33.0,16.0,25.8,32.181666666666665,0.0,0.0,0.0,NA
2026-05-30,6.380000000000001,23253.0,473.14299999999895,34.0,11.0,25.983333333333334,32.989999999999995,1.0,1.5166666666666666,1.5166666666666666,29.335833333333333
2026-05-31,6.965,24806.0,497.360999999995,40.0,11.0,26.933333333333337,32.798611111111114,1.0,9.533333333333331,9.533333333333331,32.205
2026-06-01,5.693888888888889,15670.0,371.3049999999999,20.0,13.0,26.1,32.39666666666667,1.0,4.016666666666667,4.016666666666667,29.31972222222222
2026-06-02,6.220833333333333,10966.0,328.1139999999993,24.0,13.0,25.916666666666668,33.19,3.0,7.516666666666667,5.516666666666667,31.802222222222223
2026-06-03,7.132222222222222,12883.0,375.66400000000135,31.0,9.0,25.78333333333333,32.719166666666666,2.0,6.533333333333333,5.516666666666667,NA
2026-06-04,6.814166666666665,15673.0,389.3429999999966,38.0,14.0,26.21666666666667,32.066944444444445,1.0,5.516666666666667,5.516666666666667,31.155555555555555
2026-06-05,5.7525,24304.0,535.6009999999955,46.0,13.0,26.65,32.903333333333336,4.0,12.533333333333331,6.016666666666667,29.58361111111111
2026-06-06,6.028888888888888,31043.0,612.5029999999833,66.0,13.0,26.683333333333337,32.72611111111111,2.0,2.033333333333333,1.5166666666666666,32.12416666666667
2026-06-07,6.002777777777778,11557.0,297.75700000000035,29.0,11.0,25.96666666666667,33.48638888888889,2.0,2.5,1.5,31.68888888888889
2026-06-08,7.474999999999999,14915.0,337.781000000001,21.0,11.0,26.233333333333334,33.361666666666665,3.0,13.533333333333331,10.033333333333331,29.49861111111111
2026-06-09,6.898333333333334,11256.0,333.3199999999984,22.0,12.0,26.9,30.017222222222223,2.0,4.516666666666667,3.0166666666666666,29.45722222222222
2026-06-10,3.035,25767.0,585.0189999999965,62.0,15.0,26.133333333333333,32.58388888888889,1.0,1.0166666666666666,1.0166666666666666,31.128888888888888
2026-06-11,6.429722222222222,33216.0,580.625999999998,56.0,15.0,25.866666666666667,30.849722222222223,4.0,14.55,5.516666666666667,29.336388888888887
2026-06-12,5.008611111111112,19984.0,381.3750000000001,15.0,16.0,23.7,32.35305555555556,2.0,1.5,1.0,31.943333333333335
2026-06-13,8.328055555555556,21382.0,453.812999999995,43.0,13.0,25.85,32.50638888888889,3.0,5.016666666666667,3.5166666666666666,31.829166666666666
2026-06-14,6.563611111111112,27633.0,485.4939999999996,39.0,14.0,25.333333333333332,33.02777777777778,6.0,122.4,113.36666666666666,30.017777777777777
2026-06-15,5.644166666666666,22399.0,500.9229999999808,60.0,14.0,25.266666666666666,32.466944444444444,1.0,6.533333333333333,6.533333333333333,32.341388888888886
2026-06-16,7.090277777777779,14143.0,356.2049999999978,23.0,12.0,26.21666666666667,32.7,2.0,3.0,2.0,31.429166666666667
2026-06-17,6.430000000000001,10128.0,341.8829999999992,26.0,12.0,26.0,32.77472222222222,0.0,0.0,0.0,NA
2026-06-18,6.764166666666666,28165.0,530.9759999999904,68.0,14.0,25.916666666666668,33.2475,1.0,0.5,0.5,NA
2026-06-19,7.316388888888889,21248.0,516.7889999999891,47.0,12.0,26.21666666666667,31.64361111111111,3.0,6.016666666666667,2.5166666666666666,30.372777777777777
2026-06-20,5.317777777777779,12525.0,361.6889999999986,26.0,16.0,25.8,32.12638888888889,3.0,7.033333333333333,3.0166666666666666,31.273333333333333
2026-06-21,6.195555555555556,21290.0,412.5049999999993,23.0,13.0,25.266666666666666,32.85527777777778,0.0,0.0,0.0,NA
2026-06-22,7.583611111111111,13021.0,346.4409999999974,23.0,12.0,25.65,32.358333333333334,2.0,17.55,15.55,30.6275
2026-06-23,6.413333333333334,16270.0,414.32399999999666,34.0,13.0,25.78333333333333,32.20055555555555,1.0,1.0,1.0,NA
2026-06-24,6.396388888888889,17008.0,390.7609999999965,29.0,15.0,25.9,32.344722222222224,6.0,12.533333333333331,4.016666666666667,29.886666666666667
2026-06-25,6.229166666666668,7627.0,281.5759999999958,17.0,14.0,25.766666666666666,32.090555555555554,1.0,1.0,1.0,30.551944444444445
2026-06-26,6.29611111111111,10389.0,373.0280000000002,13.0,12.0,25.5,32.40222222222222,2.0,1.5,1.0,29.9525
2026-06-27,6.864444444444445,8123.0,195.003,10.0,7.0,NA,NA,NA,NA,NA,NA
2026-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
